Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ES-2015-3321216,42144,42148,Standard Class,PC-18745,Pamela Coakley,Corporate,Toledo,Castile-La Mancha,Spain,South,OFF-AR-10000409,Office Supplies,Art,"Sanford Canvas, Easy-Erase",457.11,9,0,59.4
ES-2015-3321216,42144,42148,Standard Class,PC-18745,Pamela Coakley,Corporate,Toledo,Castile-La Mancha,Spain,South,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",238.32,8,0,85.68
ES-2015-3321216,42144,42148,Standard Class,PC-18745,Pamela Coakley,Corporate,Toledo,Castile-La Mancha,Spain,South,OFF-PA-10004923,Office Supplies,Paper,"Xerox Memo Slips, Multicolor",14.94,1,0,0.42
IT-2015-5001459,42286,42289,Second Class,MG-17890,Michael Granlund,Home Office,Stockholm,Stockholm,Sweden,North,OFF-BI-10004712,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",4.8,2,0.5,-0.42
IT-2015-5001459,42286,42289,Second Class,MG-17890,Michael Granlund,Home Office,Stockholm,Stockholm,Sweden,North,FUR-BO-10003904,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",123.06,2,0.5,-29.58
ES-2015-2339332,42354,42358,Standard Class,KN-16705,Kristina Nunn,Home Office,Alicante,Valenciana,Spain,South,OFF-ST-10004739,Office Supplies,Storage,"Rogers Folders, Industrial",168.318,6,0.1,7.398
ES-2015-1657853,42152,42155,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",44.1,6,0,13.5
ES-2015-5421072,42221,42226,Second Class,BW-11065,Barry Weirich,Consumer,Kiel,Schleswig-Holstein,Germany,Central,OFF-AR-10003247,Office Supplies,Art,"Boston Highlighters, Water Color",242.55,11,0,43.56
ES-2015-1647523,42267,42269,First Class,TT-21220,Thomas Thornton,Consumer,Poissy,Ile-de-France,France,Central,OFF-AP-10002128,Office Supplies,Appliances,"Hoover Blender, Black",171.558,2,0.1,47.598
ES-2015-1647523,42267,42269,First Class,TT-21220,Thomas Thornton,Consumer,Poissy,Ile-de-France,France,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",274.5,5,0,49.35
ES-2015-3128239,42265,42268,Second Class,MM-18280,Muhammed MacIntyre,Corporate,Plymouth,England,United Kingdom,North,OFF-SU-10002544,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",250.8,8,0,54.96
ES-2015-4436456,42051,42055,Standard Class,RW-19630,Rob Williams,Corporate,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-PA-10000301,Office Supplies,Paper,"Enermax Parchment Paper, Premium",61.56,4,0,0
ES-2015-4436456,42051,42055,Standard Class,RW-19630,Rob Williams,Corporate,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",38.28,2,0,8.4
ES-2015-4436456,42051,42055,Standard Class,RW-19630,Rob Williams,Corporate,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,TEC-PH-10001557,Technology,Phones,"Apple Speaker Phone, VoIP",104.8815,1,0.15,30.8415
ES-2015-1657853,42152,42155,First Class,DP-13165,David Philippe,Consumer,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-AP-10003717,Office Supplies,Appliances,"Breville Coffee Grinder, White",324,6,0.1,-25.2
ES-2015-2822760,42276,42280,Standard Class,NC-18535,Nick Crebassa,Corporate,Quimper,Brittany,France,Central,OFF-EN-10002240,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",13.44,1,0,4.95
ES-2015-1043483,42018,42023,Standard Class,SR-20425,Sharelle Roach,Home Office,Vienna,Vienna,Austria,Central,TEC-MA-10002918,Technology,Machines,"StarTech Card Printer, White",485.73,3,0,77.67
ES-2015-1043483,42018,42023,Standard Class,SR-20425,Sharelle Roach,Home Office,Vienna,Vienna,Austria,Central,TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID",439.56,6,0,65.88
ES-2015-1043483,42018,42023,Standard Class,SR-20425,Sharelle Roach,Home Office,Vienna,Vienna,Austria,Central,OFF-PA-10001650,Office Supplies,Paper,"Xerox Message Books, Premium",224.07,11,0,102.96
IT-2015-2226067,42206,42208,Second Class,AG-10330,Alex Grayson,Consumer,Aylesbury,England,United Kingdom,North,FUR-FU-10000361,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",106.092,3,0.3,-22.788
IT-2015-2226067,42206,42208,Second Class,AG-10330,Alex Grayson,Consumer,Aylesbury,England,United Kingdom,North,OFF-LA-10001607,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",10.8,1,0,5.4
IT-2015-2226067,42206,42208,Second Class,AG-10330,Alex Grayson,Consumer,Aylesbury,England,United Kingdom,North,OFF-EN-10000673,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",78.75,5,0,35.4
IT-2015-2226067,42206,42208,Second Class,AG-10330,Alex Grayson,Consumer,Aylesbury,England,United Kingdom,North,OFF-FA-10000411,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",33.66,2,0,10.08
IT-2015-2226067,42206,42208,Second Class,AG-10330,Alex Grayson,Consumer,Aylesbury,England,United Kingdom,North,OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",272.76,2,0,57.24
IT-2015-4770705,42319,42326,Standard Class,ME-17320,Maria Etezadi,Home Office,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-ST-10001478,Office Supplies,Storage,"Tenex File Cart, Single Width",603.72,5,0.1,-6.78
IT-2015-4770705,42319,42326,Standard Class,ME-17320,Maria Etezadi,Home Office,Pulheim,North Rhine-Westphalia,Germany,Central,OFF-BI-10000329,Office Supplies,Binders,"Acco Binder, Durable",49.95,3,0,13.95
IT-2015-4770705,42319,42326,Standard Class,ME-17320,Maria Etezadi,Home Office,Pulheim,North Rhine-Westphalia,Germany,Central,TEC-MA-10000003,Technology,Machines,"Konica Phone, Durable",431.55,5,0,181.2
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-ST-10000922,Office Supplies,Storage,"Eldon File Cart, Blue",304.704,4,0.4,-193.056
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10000056,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",81.27,3,0,32.49
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,TEC-PH-10002255,Technology,Phones,"Apple Audio Dock, Full Size",201.816,2,0.4,-104.304
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10003381,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",205.8,7,0,100.8
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10002850,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",117.45,5,0,44.55
IT-2015-5015979,42275,42282,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent",117.3,5,0,39.75
ES-2015-3906248,42026,42030,Standard Class,MH-17290,Marc Harrigan,Home Office,Leuven,Flemish Brabant,Belgium,Central,OFF-ST-10000430,Office Supplies,Storage,"Tenex File Cart, Blue",666,5,0,119.85
ES-2015-3906248,42026,42030,Standard Class,MH-17290,Marc Harrigan,Home Office,Leuven,Flemish Brabant,Belgium,Central,OFF-BI-10004722,Office Supplies,Binders,"Avery Index Tab, Clear",11.58,2,0,3.12
IT-2015-4370630,42336,42337,First Class,MS-17770,Maxwell Schwartz,Consumer,Lisbon,Lisbon,Portugal,South,OFF-ST-10003322,Office Supplies,Storage,"Eldon Shelving, Wire Frame",47.49,2,0.5,-39.93
ES-2015-3028321,42311,42315,Standard Class,HA-14920,Helen Andreada,Consumer,Palermo,Sicily,Italy,South,OFF-EN-10004571,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",177.84,8,0,81.6
IT-2015-2359180,42352,42356,Second Class,BV-11245,Benjamin Venier,Corporate,Foggia,Apulia,Italy,South,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",248.022,3,0.4,-111.618
ES-2015-2907593,42331,42336,Standard Class,TB-21595,Troy Blackwell,Consumer,Vienna,Vienna,Austria,Central,OFF-ST-10000085,Office Supplies,Storage,"Rogers File Cart, Single Width",426.24,3,0,68.13
ES-2015-3058868,42288,42294,Standard Class,JK-15640,Jim Kriz,Home Office,Recklinghausen,North Rhine-Westphalia,Germany,Central,OFF-SU-10004496,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",119.55,5,0,26.25
ES-2015-3058868,42288,42294,Standard Class,JK-15640,Jim Kriz,Home Office,Recklinghausen,North Rhine-Westphalia,Germany,Central,OFF-AR-10003629,Office Supplies,Art,"Boston Canvas, Water Color",113.64,2,0,17.04
ES-2015-4894552,42243,42247,Standard Class,EM-13810,Eleni McCrary,Corporate,Stuttgart,Baden-Württemberg,Germany,Central,OFF-AR-10000399,Office Supplies,Art,"Stanley Canvas, Water Color",52.65,1,0,23.16
ES-2015-3581861,42129,42131,Second Class,AG-10495,Andrew Gjertsen,Corporate,Rome,Lazio,Italy,South,FUR-FU-10004313,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",75.78,3,0,30.24
IT-2015-4618152,42366,42368,First Class,AG-10525,Andy Gerbode,Corporate,Verona,Veneto,Italy,South,TEC-PH-10004879,Technology,Phones,"Nokia Headset, Cordless",182.304,4,0.4,-54.696
ES-2015-1084683,42198,42200,Second Class,FO-14305,Frank Olsen,Consumer,Remscheid,North Rhine-Westphalia,Germany,Central,TEC-AC-10000827,Technology,Accessories,"SanDisk Keyboard, Programmable",414.9,5,0,66.3
ES-2015-5335946,42221,42227,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,North,OFF-LA-10003969,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",41.88,4,0,14.16
ES-2015-5335946,42221,42227,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,North,TEC-PH-10003325,Technology,Phones,"Samsung Speaker Phone, with Caller ID",616.2,5,0,36.9
ES-2015-5335946,42221,42227,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,North,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",164.07,3,0,16.38
ES-2015-5335946,42221,42227,Standard Class,RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,North,OFF-LA-10003283,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",8.25,1,0,1.14
ES-2015-4814310,42092,42096,Standard Class,SC-20260,Scott Cohen,Corporate,Foligno,Umbria,Italy,South,OFF-FA-10002715,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",93.3,5,0,44.7
ES-2015-3717351,42332,42338,Standard Class,AG-10330,Alex Grayson,Consumer,Carcassonne,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-BI-10003899,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.46,2,0,0
ES-2015-3717351,42332,42338,Standard Class,AG-10330,Alex Grayson,Consumer,Carcassonne,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-EN-10002850,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",46.98,2,0,17.82
IT-2015-1044550,42050,42055,Standard Class,GZ-14470,Gary Zandusky,Consumer,Hardenberg,Overijssel,Netherlands,Central,FUR-BO-10004129,Furniture,Bookcases,"Sauder Classic Bookcase, Pine",874.68,4,0.5,-577.32
IT-2015-1044550,42050,42055,Standard Class,GZ-14470,Gary Zandusky,Consumer,Hardenberg,Overijssel,Netherlands,Central,FUR-TA-10000115,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",272.673,3,0.7,-499.977
ES-2015-1818378,42251,42256,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-LA-10000553,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",26.64,4,0,10.92
ES-2015-1818378,42251,42256,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-SU-10000695,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",38.13,1,0,10.29
ES-2015-1818378,42251,42256,Standard Class,BF-11170,Ben Ferrer,Home Office,Oslo,Oslo,Norway,North,OFF-ST-10004035,Office Supplies,Storage,"Rogers Box, Wire Frame",92.16,4,0,11.04
IT-2015-2668777,42251,42255,Standard Class,EM-13960,Eric Murdock,Consumer,Gothenburg,Västra Götaland,Sweden,North,TEC-CO-10004976,Technology,Copiers,"Brother Ink, High-Speed",145.5,2,0.5,-128.04
IT-2015-2668777,42251,42255,Standard Class,EM-13960,Eric Murdock,Consumer,Gothenburg,Västra Götaland,Sweden,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",51.36,2,0.5,-31.86
ES-2015-1084683,42198,42200,Second Class,FO-14305,Frank Olsen,Consumer,Remscheid,North Rhine-Westphalia,Germany,Central,FUR-FU-10000287,Furniture,Furnishings,"Eldon Stacking Tray, Black",63,2,0,7.56
ES-2015-3862536,42165,42165,Same Day,HD-14785,Harold Dahlen,Home Office,Remscheid,North Rhine-Westphalia,Germany,Central,OFF-ST-10001358,Office Supplies,Storage,"Rogers Folders, Wire Frame",80.352,3,0.1,0.882
ES-2015-3862536,42165,42165,Same Day,HD-14785,Harold Dahlen,Home Office,Remscheid,North Rhine-Westphalia,Germany,Central,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",511.623,1,0.1,227.373
ES-2015-3128239,42244,42250,Standard Class,Co-12640,Corey-Lock,Consumer,Birmingham,England,United Kingdom,North,TEC-AC-10001100,Technology,Accessories,"Logitech Router, Bluetooth",370.98,3,0.5,-311.67
ES-2015-3128239,42244,42250,Standard Class,Co-12640,Corey-Lock,Consumer,Birmingham,England,United Kingdom,North,FUR-FU-10004421,Furniture,Furnishings,"Tenex Clock, Durable",18.912,2,0.8,-34.068
IT-2015-1298611,42234,42239,Standard Class,DL-13315,Delfina Latchford,Consumer,Arnhem,Gelderland,Netherlands,Central,FUR-BO-10000279,Furniture,Bookcases,"Dania Classic Bookcase, Pine",1648.44,8,0.5,-626.52
ES-2015-1656997,42208,42210,Second Class,NZ-18565,Nick Zandusky,Home Office,Hastings,England,United Kingdom,North,TEC-CO-10003523,Technology,Copiers,"Brother Wireless Fax, High-Speed",1508.04,4,0,331.68
ES-2015-1656997,42208,42210,Second Class,NZ-18565,Nick Zandusky,Home Office,Hastings,England,United Kingdom,North,OFF-BI-10003999,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",11.61,3,0,1.08
ES-2015-2314308,42342,42345,First Class,HF-14995,Herbert Flentye,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,OFF-LA-10002964,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",35.55,3,0,7.74
ES-2015-4316248,42284,42290,Standard Class,AI-10855,Arianne Irving,Consumer,Berlin,Berlin,Germany,Central,OFF-ST-10002263,Office Supplies,Storage,"Rogers Trays, Wire Frame",194.4,4,0.2,70.44
IT-2015-4913699,42173,42176,First Class,LS-16975,Lindsay Shagiari,Home Office,Wolverhampton,England,United Kingdom,North,FUR-FU-10003619,Furniture,Furnishings,"Tenex Clock, Black",105.525,3,0.3,-7.605
ES-2015-4606457,42229,42232,First Class,RD-19810,Ross DeVincentis,Home Office,Tarragona,Catalonia,Spain,South,OFF-AR-10001002,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",99.84,2,0,32.94
ES-2015-3136087,42354,42359,Standard Class,MF-17665,Maureen Fritzler,Corporate,Marly-le-Roi,Ile-de-France,France,Central,OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled",103.56,2,0,18.6
ES-2015-3136087,42354,42359,Standard Class,MF-17665,Maureen Fritzler,Corporate,Marly-le-Roi,Ile-de-France,France,Central,TEC-PH-10002623,Technology,Phones,"Cisco Smart Phone, with Caller ID",1112.208,2,0.15,379.428
ES-2015-3136087,42354,42359,Standard Class,MF-17665,Maureen Fritzler,Corporate,Marly-le-Roi,Ile-de-France,France,Central,OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",736.452,6,0.1,89.892
ES-2015-4146320,42099,42104,Standard Class,AB-10015,Aaron Bergman,Consumer,Edinburgh,Scotland,United Kingdom,North,OFF-LA-10001607,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",32.4,3,0,16.2
ES-2015-4146320,42099,42104,Standard Class,AB-10015,Aaron Bergman,Consumer,Edinburgh,Scotland,United Kingdom,North,OFF-AR-10001714,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",50.7,2,0,13.68
ES-2015-2314308,42342,42345,First Class,HF-14995,Herbert Flentye,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,OFF-EN-10003444,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window",36.18,3,0,10.08
ES-2015-2314308,42342,42345,First Class,HF-14995,Herbert Flentye,Consumer,Siegen,North Rhine-Westphalia,Germany,Central,TEC-MA-10002779,Technology,Machines,"Panasonic Receipt Printer, Red",354.15,3,0,173.52
IT-2015-5645183,42038,42040,Second Class,ML-17755,Max Ludwig,Home Office,Uppsala,Uppsala,Sweden,North,OFF-AR-10003377,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",90.63,6,0.5,-61.65
ES-2015-4753236,42078,42083,Second Class,DB-12970,Darren Budd,Corporate,Tourcoing,Hauts-de-France,France,Central,OFF-LA-10002625,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",13.95,3,0,3.87
ES-2015-1386961,42101,42107,Standard Class,MM-17260,Magdelene Morse,Consumer,Lattes,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-PA-10002196,Office Supplies,Paper,"Green Bar Message Books, Recycled",47.4,2,0,17.04
ES-2015-1386961,42101,42107,Standard Class,MM-17260,Magdelene Morse,Consumer,Lattes,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-LA-10001284,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",14.58,2,0,0.72
ES-2015-2681822,42250,42250,Same Day,CM-11830,Cari MacIntyre,Corporate,Friedrichshafen,Baden-Württemberg,Germany,Central,OFF-SU-10004496,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",95.64,4,0,21
ES-2015-2681822,42250,42250,Same Day,CM-11830,Cari MacIntyre,Corporate,Friedrichshafen,Baden-Württemberg,Germany,Central,FUR-CH-10001674,Furniture,Chairs,"Office Star Chairmat, Adjustable",307.395,5,0.1,99.045
ES-2015-2681822,42250,42250,Same Day,CM-11830,Cari MacIntyre,Corporate,Friedrichshafen,Baden-Württemberg,Germany,Central,OFF-BI-10002354,Office Supplies,Binders,"Acco Binder, Clear",43.83,3,0,14.4
ES-2015-2722980,42044,42049,Standard Class,HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,South,OFF-BI-10002570,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",84.78,3,0,17.73
ES-2015-2722980,42044,42049,Standard Class,HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,South,FUR-BO-10001537,Furniture,Bookcases,"Ikea Corner Shelving, Metal",367.56,3,0,14.67
ES-2015-2722980,42044,42049,Standard Class,HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,South,OFF-FA-10003836,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",47.88,3,0,4.77
ES-2015-2722980,42044,42049,Standard Class,HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,South,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",59.616,4,0.1,-2.664
ES-2015-2722980,42044,42049,Standard Class,HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,South,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",92.64,2,0,24.06
ES-2015-1831867,42366,42368,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-SU-10000171,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",86.58,2,0,40.68
ES-2015-1831867,42366,42368,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor",87.96,4,0,40.44
ES-2015-1831867,42366,42368,First Class,GB-14575,Giulietta Baptist,Consumer,Hamburg,Hamburg,Germany,Central,OFF-BI-10001900,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear",21.3,2,0,5.28
IT-2015-3659171,42014,42018,Standard Class,GG-14650,Greg Guthrie,Corporate,Birmingham,England,United Kingdom,North,OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue",205.965,3,0.5,-41.265
ES-2015-4632225,42045,42050,Standard Class,ME-18010,Michelle Ellison,Corporate,Coslada,Madrid,Spain,South,FUR-BO-10001039,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",821.52,2,0,353.22
ES-2015-4632225,42045,42050,Standard Class,ME-18010,Michelle Ellison,Corporate,Coslada,Madrid,Spain,South,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19.14,1,0,4.2
ES-2015-5201850,42354,42358,Standard Class,FC-14245,Frank Carlisle,Home Office,Turku,Finland Proper,Finland,North,FUR-CH-10004685,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",547.11,3,0,158.58
ES-2015-3354251,42039,42043,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,Central,OFF-ST-10003414,Office Supplies,Storage,"Tenex Shelving, Industrial",148.878,3,0.1,14.868
IT-2015-2413417,42028,42030,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10004685,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",72.948,1,0.6,-56.562
IT-2015-2413417,42028,42030,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54,5,0,7.5
IT-2015-2413417,42028,42030,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",55.17,3,0,2.7
IT-2015-2413417,42028,42030,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10003540,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",69.228,3,0.6,-95.202
IT-2015-2413417,42028,42030,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-FA-10004310,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",41.16,4,0,2.88
IT-2015-2396037,42366,42371,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,OFF-ST-10002622,Office Supplies,Storage,"Smead File Cart, Single Width",811.944,7,0.1,-27.216
IT-2015-2396037,42366,42371,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,OFF-BI-10004801,Office Supplies,Binders,"Acco Binding Machine, Durable",262.95,5,0,63
IT-2015-2396037,42366,42371,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,OFF-FA-10002226,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",53.04,4,0,18
IT-2015-2396037,42366,42371,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,TEC-PH-10002222,Technology,Phones,"Cisco Office Telephone, VoIP",273.87,4,0.15,83.67
IT-2015-2396037,42366,42371,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",96.57,3,0,36.63
IT-2015-2725191,42338,42344,Standard Class,RP-19855,Roy Phan,Corporate,Stockholm,Stockholm,Sweden,North,TEC-PH-10003601,Technology,Phones,"Apple Office Telephone, with Caller ID",97.92,3,0.5,-86.22
IT-2015-2725191,42338,42344,Standard Class,RP-19855,Roy Phan,Corporate,Stockholm,Stockholm,Sweden,North,OFF-LA-10002964,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",53.325,9,0.5,-30.105
ES-2015-4993245,42103,42107,Standard Class,AH-10195,Alan Haines,Corporate,Pescara,Abruzzi,Italy,South,FUR-FU-10004640,Furniture,Furnishings,"Tenex Light Bulb, Durable",63.84,4,0,7.56
ES-2015-4993245,42103,42107,Standard Class,AH-10195,Alan Haines,Corporate,Pescara,Abruzzi,Italy,South,OFF-AR-10002382,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",107.76,4,0,49.56
IT-2015-1260172,42188,42189,First Class,TD-20995,Tamara Dahlen,Consumer,Dublin,Dublin,Ireland,North,OFF-AR-10004115,Office Supplies,Art,"Sanford Markers, Blue",34.875,3,0.5,-21.645
IT-2015-5718509,42213,42216,Second Class,GH-14485,Gene Hale,Corporate,Cerignola,Apulia,Italy,South,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",450.792,12,0.4,-75.168
IT-2015-5718509,42213,42216,Second Class,GH-14485,Gene Hale,Corporate,Cerignola,Apulia,Italy,South,OFF-FA-10001530,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",28.08,2,0,1.68
IT-2015-3659171,42044,42048,Standard Class,YC-21895,Yoseph Carroll,Corporate,London,England,United Kingdom,North,FUR-CH-10004355,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",268.812,2,0.1,23.892
IT-2015-2861112,42352,42358,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital",324.921,2,0.15,-3.879
IT-2015-2861112,42352,42358,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-EN-10001147,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",29.28,4,0,14.28
IT-2015-2861112,42352,42358,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,FUR-FU-10002094,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",100.74,2,0,31.2
ES-2015-5522951,42082,42084,First Class,SN-20560,Skye Norling,Home Office,Noisy-le-Sec,Ile-de-France,France,Central,OFF-FA-10004878,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",56.52,3,0,4.5
ES-2015-4351964,42241,42245,Standard Class,CC-12550,Clay Cheatham,Consumer,Alby with Thwaite,England,United Kingdom,North,OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color",50.76,2,0,16.74
